Year,Job Category,Job Title,Salary (USD),Country Code,Location Group,Experience Level,Employment Type,Work Model
2023,Data Analyst,Research Analyst,112000,United States,Global,Entry-level,Full-time,On-site
2023,Data Analyst,Analytics Engineer,700000,United States,Global,Senior-level,Full-time,Remote
2023,Data Analyst,Analytics Engineer,150000,United States,Global,Senior-level,Full-time,Remote
2023,Data Scientist,Data Scientist,179000,United States,Global,Senior-level,Full-time,Remote
2023,Data Scientist,Data Scientist,112000,United States,Global,Senior-level,Full-time,Remote
2023,Data Analyst,Data Analyst,122000,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Data Analyst,94000,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Science Consultant,122000,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Science Consultant,94000,United States,Global,Senior-level,Full-time,On-site
2023,Other,Business Intelligence Engineer,225000,United States,Global,Senior-level,Full-time,On-site
2023,Other,Business Intelligence Engineer,180000,United States,Global,Senior-level,Full-time,On-site
2023,Data Engineer,Data Engineer,165000,United States,Global,Senior-level,Full-time,Remote
2023,Data Engineer,Data Engineer,122445,United States,Global,Senior-level,Full-time,Remote
2023,ML/AI Engineer,ML Engineer,275000,United States,Global,Senior-level,Full-time,On-site
2023,ML/AI Engineer,ML Engineer,187000,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Research Scientist,212800,United States,Global,Mid-level,Full-time,On-site
2023,Data Scientist,Research Scientist,124100,United States,Global,Mid-level,Full-time,On-site
2023,Data Scientist,Data Scientist,130000,United States,Global,Entry-level,Full-time,On-site
2023,Data Scientist,Data Scientist,80000,United States,Global,Entry-level,Full-time,On-site
2023,Data Scientist,Data Scientist,160000,United States,Global,Senior-level,Full-time,Remote
2023,Data Scientist,Data Scientist,130000,United States,Global,Senior-level,Full-time,Remote
2023,ML/AI Engineer,Machine Learning Engineer,240810,United States,Global,Senior-level,Full-time,On-site
2023,ML/AI Engineer,Machine Learning Engineer,126800,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Science Engineer,145000,United States,Global,Senior-level,Full-time,Remote
2023,Data Scientist,Data Science Engineer,135000,United States,Global,Senior-level,Full-time,Remote
2023,Data Architect,Data Architect,222000,United States,Global,Senior-level,Full-time,Remote
2023,Data Architect,Data Architect,132000,United States,Global,Senior-level,Full-time,Remote
2023,Data Scientist,Applied Scientist,250000,United States,Global,Senior-level,Full-time,Remote
2023,Data Scientist,Applied Scientist,170000,United States,Global,Senior-level,Full-time,Remote
2023,ML/AI Engineer,Machine Learning Infrastructure Engineer,250000,United States,Global,Senior-level,Full-time,On-site
2023,ML/AI Engineer,Machine Learning Infrastructure Engineer,150000,United States,Global,Senior-level,Full-time,On-site
2023,Data Architect,Data Architect,222000,United States,Global,Senior-level,Full-time,On-site
2023,Data Architect,Data Architect,132000,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Business Data Analyst,94000,United States,Global,Senior-level,Full-time,Hybrid
2023,Data Scientist,Data Science,110000,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Science,70000,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Science,245000,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Science,185000,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Science,207900,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Science,158400,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Science,138000,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Science,86000,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Science,135800,United States,Global,Senior-level,Full-time,Remote
2023,Data Scientist,Data Science,95100,United States,Global,Senior-level,Full-time,Remote
2023,Data Engineer,Data Engineer,190000,United States,Global,Senior-level,Full-time,Remote
2023,Data Engineer,Data Engineer,160000,United States,Global,Senior-level,Full-time,Remote
2023,Data Scientist,Applied Scientist,260000,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Applied Scientist,136000,United States,Global,Senior-level,Full-time,On-site
2023,Data Architect,Data Architect,180000,United States,Global,Senior-level,Full-time,On-site
2023,Data Architect,Data Architect,166375,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Applied Scientist,212800,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Applied Scientist,115100,United States,Global,Senior-level,Full-time,On-site
2023,Other,Data Specialist,60000,United States,Global,Mid-level,Full-time,On-site
2023,Other,Data Specialist,48000,United States,Global,Mid-level,Full-time,On-site
2023,Data Scientist,Data Scientist,60000,United States,Global,Mid-level,Full-time,On-site
2023,Data Scientist,Data Scientist,55000,United States,Global,Mid-level,Full-time,On-site
2023,Data Scientist,Research Scientist,205500,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Research Scientist,132500,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Science,223600,United States,Global,Mid-level,Full-time,On-site
2023,Data Scientist,Data Science,115000,United States,Global,Mid-level,Full-time,On-site
2023,Data Scientist,Research Scientist,165000,United States,Global,Mid-level,Full-time,On-site
2023,Data Scientist,Research Scientist,150000,United States,Global,Mid-level,Full-time,On-site
2023,Data Analyst,Research Analyst,62000,United States,Global,Entry-level,Full-time,Remote
2023,Data Analyst,Research Analyst,49000,United States,Global,Entry-level,Full-time,Remote
2023,ML/AI Engineer,Machine Learning Operations Engineer,160000,United States,Global,Senior-level,Full-time,On-site
2023,ML/AI Engineer,Machine Learning Operations Engineer,140000,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Data Analyst,106100,United States,Global,Entry-level,Full-time,Remote
2023,Data Analyst,Data Analyst,74300,United States,Global,Entry-level,Full-time,Remote
2023,Data Scientist,Data Scientist,245000,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Scientist,185000,United States,Global,Senior-level,Full-time,On-site
2023,Manager/Lead,Data Manager,132300,United States,Global,Mid-level,Full-time,On-site
2023,Manager/Lead,Data Manager,93000,United States,Global,Mid-level,Full-time,On-site
2023,Data Architect,Data Architect,234000,United States,Global,Senior-level,Full-time,Remote
2023,Data Architect,Data Architect,146000,United States,Global,Senior-level,Full-time,Remote
2023,Manager/Lead,Data Manager,96600,United States,Global,Senior-level,Full-time,On-site
2023,Manager/Lead,Data Manager,55200,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Data Analyst,83300,United States,Global,Entry-level,Full-time,On-site
2023,Other,Data Visualization Specialist,99300,United States,Global,Entry-level,Full-time,On-site
2023,Other,Data Visualization Specialist,82800,United States,Global,Entry-level,Full-time,On-site
2023,Data Architect,Data Architect,145000,United States,Global,Senior-level,Full-time,On-site
2023,Data Architect,Data Architect,110841,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Data Analyst,101000,United States,Global,Mid-level,Full-time,On-site
2023,Data Analyst,Data Analyst,50000,United States,Global,Mid-level,Full-time,On-site
2023,Data Engineer,Data Engineer,182500,United States,Global,Senior-level,Full-time,Remote
2023,Data Engineer,Data Engineer,121700,United States,Global,Senior-level,Full-time,Remote
2023,Data Analyst,Data Analyst,134500,United States,Global,Senior-level,Full-time,Remote
2023,Data Analyst,Data Analyst,91460,United States,Global,Senior-level,Full-time,Remote
2023,Data Scientist,Data Scientist,150000,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Research Analyst,75753,United States,Global,Entry-level,Full-time,On-site
2023,Data Analyst,Research Analyst,47423,United States,Global,Entry-level,Full-time,On-site
2023,Data Engineer,Data Engineer,124935,United States,Global,Senior-level,Full-time,On-site
2023,Data Engineer,Data Engineer,76050,United States,Global,Senior-level,Full-time,On-site
2023,Data Engineer,Data Engineer,286000,United States,Global,Senior-level,Full-time,On-site
2023,Data Engineer,Data Engineer,143000,United States,Global,Senior-level,Full-time,On-site
2023,Data Engineer,Data Engineer,106400,United States,Global,Mid-level,Full-time,Remote
2023,Data Engineer,Data Engineer,70000,United States,Global,Mid-level,Full-time,Remote
2023,Data Engineer,Data Engineer,243600,United States,Global,Senior-level,Full-time,On-site
2023,Data Engineer,Data Engineer,148200,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Data Analyst,131600,United States,Global,Entry-level,Full-time,Remote
2023,Data Analyst,Data Analyst,82400,United States,Global,Entry-level,Full-time,Remote
2023,ML/AI Engineer,Machine Learning Engineer,245700,United States,Global,Senior-level,Full-time,On-site
2023,ML/AI Engineer,Machine Learning Engineer,132300,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Data Analyst,155750,United States,Global,Entry-level,Full-time,Remote
2023,Data Analyst,Data Analyst,79350,United States,Global,Entry-level,Full-time,Remote
2023,Data Engineer,Data Engineer,234000,United States,Global,Senior-level,Full-time,On-site
2023,Data Engineer,Data Engineer,117000,United States,Global,Senior-level,Full-time,On-site
2023,ML/AI Engineer,AI Engineer,242000,United States,Global,Senior-level,Full-time,On-site
2023,ML/AI Engineer,AI Engineer,106200,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Data Analyst,123900,United States,Global,Senior-level,Full-time,Remote
2023,Data Analyst,Data Analyst,75000,United States,Global,Senior-level,Full-time,Remote
2023,Data Engineer,Data Engineer,136500,United States,Global,Mid-level,Full-time,On-site
2023,Data Engineer,Data Engineer,123500,United States,Global,Mid-level,Full-time,On-site
2023,Data Engineer,Data Engineer,227500,United States,Global,Senior-level,Full-time,Remote
2023,Data Engineer,Data Engineer,145600,United States,Global,Senior-level,Full-time,Remote
2023,ML/AI Engineer,Machine Learning Engineer,186754,United States,Global,Senior-level,Full-time,On-site
2023,ML/AI Engineer,Machine Learning Engineer,101000,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Scientist,149800,United States,Global,Entry-level,Full-time,On-site
2023,Data Scientist,Data Scientist,70800,United States,Global,Entry-level,Full-time,On-site
2023,Data Engineer,Data Engineer,132000,United States,Global,Mid-level,Full-time,Remote
2023,Data Engineer,Data Engineer,111000,United States,Global,Mid-level,Full-time,Remote
2023,Data Engineer,Data Engineer,180000,United States,Global,Mid-level,Full-time,Remote
2023,Data Engineer,Data Engineer,162000,United States,Global,Mid-level,Full-time,Remote
2023,Data Analyst,Data Analyst,150000,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Data Analyst,135000,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Analytics Engineer,115000,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Analytics Engineer,95000,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Research Scientist,238000,United States,Global,Mid-level,Full-time,On-site
2023,Data Scientist,Research Scientist,144500,United States,Global,Mid-level,Full-time,On-site
2023,ML/AI Engineer,Machine Learning Engineer,145000,United States,Global,Senior-level,Full-time,On-site
2023,ML/AI Engineer,Machine Learning Engineer,98500,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Scientist,209300,United States,Global,Mid-level,Full-time,Remote
2023,Data Scientist,Data Scientist,123800,United States,Global,Mid-level,Full-time,Remote
2023,ML/AI Engineer,Machine Learning Engineer,130400,United States,Global,Entry-level,Full-time,On-site
2023,ML/AI Engineer,Machine Learning Engineer,70800,United States,Global,Entry-level,Full-time,On-site
2023,Data Engineer,Data Engineer,160000,United States,Global,Mid-level,Full-time,On-site
2023,Data Engineer,Data Engineer,75000,United States,Global,Mid-level,Full-time,On-site
2023,ML/AI Engineer,Machine Learning Engineer,300000,United States,Global,Senior-level,Full-time,On-site
2023,ML/AI Engineer,Machine Learning Engineer,200000,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Scientist,254900,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Scientist,203920,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Scientist,191200,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Scientist,170186,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Data Analyst,150000,United States,Global,Senior-level,Full-time,Remote
2023,Other,NLP Engineer,200000,United States,Global,Executive-level,Full-time,On-site
2023,Other,NLP Engineer,150000,United States,Global,Executive-level,Full-time,On-site
2023,ML/AI Engineer,MLOps Engineer,247300,United States,Global,Senior-level,Full-time,On-site
2023,ML/AI Engineer,MLOps Engineer,139700,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Marketing Data Scientist,90000,United States,Global,Senior-level,Full-time,Hybrid
2023,Data Architect,Data Architect,198000,United States,Global,Senior-level,Full-time,On-site
2023,Data Architect,Data Architect,94000,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Applied Scientist,219100,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Applied Scientist,118500,United States,Global,Senior-level,Full-time,On-site
2023,Data Engineer,Data Engineer,128000,United States,Global,Senior-level,Full-time,Remote
